,Gene,aboral-1,aboral-2,aboral-3,aboral-4,oral-1,oral-2,oral-3,oral-4
3327,ML28761a,7.527090259,19.51786694,14.55436523,15.74003538,5.500640996,5.417257419,9.756813773,6.689127026
3328,ML004710a,143.9556012,280.3475434,258.5540175,241.0192917,187.9385674,147.3494018,153.6698169,175.0321572
3329,ML148942a,600.2854481,567.7924929,489.7115829,449.5747604,708.665915,575.3127379,617.1184711,690.0949382
3330,ML062232a,51.74874553,86.0560497,43.66309568,70.83015919,21.08579049,24.91938413,52.44287403,49.05359819
3331,ML16124a,1.881772565,0.88717577,0,0,1.833546999,9.751063355,2.439203443,3.344563513
3332,ML150020a,37.63545129,41.6972612,41.95081741,29.51256633,31.17029898,18.41867523,23.17243271,24.52679909
3333,ML46394a,203.231437,190.7427906,163.522574,166.2541237,77.00897395,82.34231277,129.2777825,188.4104112
3334,ML199111a,229.5762529,290.9936526,268.8276871,270.531858,444.6351472,300.116061,306.1200321,315.5038247
3335,ML030523a,103.4974911,222.6811183,160.9541566,105.2614866,66.92446546,117.0127603,87.81132396,110.3705959
3336,ML25741a,6.586203976,4.435878851,5.992973916,7.870017688,4.583867497,5.417257419,36.58805165,23.41194459
3337,ML04068a,2475.471809,2152.288418,2149.765358,2470.201802,3267.380752,2472.436286,2831.915198,2566.395069
3338,ML22132a,813.8666342,5308.859808,1851.82894,2940.435359,1804.210247,1251.386464,1734.273648,1001.139345
3339,ML00541a,269.0934767,338.0139684,375.8450785,239.0517873,67.84123896,221.0241027,290.2652097,131.5528315
3340,ML05493a,471.3840275,337.1267926,434.9186785,461.379787,968.1128154,562.3113201,473.205468,461.5497648
3341,ML086448a,17.87683936,23.06657002,25.68417393,34.43132739,33.92061948,44.42151084,46.34486542,33.44563513
3342,ML08885a,7.527090259,52.34337044,15.41050436,1.967504422,6.417414496,6.500708903,3.658805165,6.689127026
3343,ML04282a,193.8225742,209.3734817,234.5821219,236.1005306,370.3764938,231.8586175,257.3359633,278.7136261
3344,ML070214a,29.16747475,60.32795237,18.83506088,46.23635392,13.75160249,23.83593264,23.17243271,23.41194459
3345,ML160324a,0,0,0,0,0.916773499,3.250354452,3.658805165,1.114854504
3346,ML113412a,104.4383773,47.90749159,62.49815656,51.15511497,111.8463669,78.00850684,123.1797739,94.76263287
3347,ML050715a,1223.152167,538.5156925,720.0130091,1160.827609,361.2087588,585.0638013,552.4795799,828.3368967
3348,ML015722a,1101.777837,1406.173596,1283.352557,1400.863148,1193.639096,705.326916,1135.449203,927.5589476
3349,ML00472a,324.6057674,371.7266477,368.1398263,436.7859817,242.0282038,296.8657066,345.1472872,306.5849887
3350,ML073210a,610.6351972,505.690189,533.3746786,486.9573445,837.014205,568.812029,621.996878,657.7641575
3351,ML08947a,187.2363702,235.1015791,173.7962436,192.8154334,116.4302344,189.6040097,142.6934014,146.0459401
3352,ML057911a,143.0147149,150.8198809,157.5296001,172.1566369,276.8655968,209.1061364,187.8186651,158.3093396
3353,ML08231a,256.8619551,149.9327052,209.7540871,183.9616635,132.0153839,166.8515285,129.2777825,163.8836121
3354,ML34231a,0.940886282,11.53328501,0,4.918761055,0,0,1.219601722,0
3355,ML05322a,111.0245813,112.6713228,82.18935657,121.001522,65.09091846,73.6747009,87.81132396,89.18836035
3356,ML08371a,284.1476573,287.4449495,317.6276176,318.7357164,226.4430544,269.7794195,260.9947684,251.957118
3357,ML00447a,99.73394593,227.1169972,129.2770088,213.4742298,73.34187995,98.59408503,150.0110118,101.4517599
3358,ML12428a,230.5171392,218.2452395,186.6383305,195.76669,375.8771348,345.6210233,191.4774703,243.0382819
3359,ML26702a,64.92115348,216.4708879,175.5085218,112.1477521,117.3470079,297.9491581,435.3978146,204.0183743
3360,ML004438a,1315.359023,1389.317256,1263.661357,1400.863148,795.7593975,1096.452902,1296.43663,1081.408869
3361,ML00698a,128.9014207,95.81498317,70.20340873,39.35008844,333.7055538,175.5191404,65.85849297,98.10719638
3362,ML004430a,9.408862823,12.42046078,13.69822609,6.886265477,1.833546999,2.166902968,3.658805165,8.918836035
3363,ML279816a,2562.033347,2258.749511,2295.30901,2735.814899,1582.35106,2279.581922,2037.954477,2100.385886
3364,ML044122a,168.4186445,216.4708879,178.9330784,183.9616635,121.0141019,139.7652414,121.9601722,185.0658477
3365,ML06276a,47.9852004,31.05115195,39.38240002,32.46382296,10.08450849,13.00141781,25.61163615,34.56048963
3366,ML06837a,133.6058521,269.7014341,192.6313045,314.8007075,74.25865345,115.9293088,202.4538858,161.6539031
3367,ML10802a,850.5611992,845.4785089,888.6724179,767.3267246,677.4956161,777.9181654,686.6357693,743.6079544
3368,ML15044a,785.6400458,813.5401812,819.3251483,852.913167,659.1601461,585.0638013,747.6158554,759.2159174
3369,ML220726a,24.46304334,19.51786694,29.10873045,41.31759286,21.08579049,55.25602568,69.51729813,60.20214323
3370,ML274612a,21.64038449,47.90749159,19.69120001,49.18761055,9.167734994,15.16832077,29.27044132,16.72281756
3371,ML004929a,212.6402998,178.3223298,188.3506088,199.7016988,316.2868573,211.2730394,262.2143701,214.0520648
3372,ML143035a,46.10342783,53.23054621,47.94379133,48.20385834,80.67606795,55.25602568,68.29769641,63.54670675
3373,ML189313a,15.05418052,17.7435154,13.69822609,21.64254864,33.92061948,16.25177226,41.46645854,26.7565081
3374,ML46084a,97.85217336,133.9635413,92.46302614,154.4490971,119.1805549,165.768077,180.5010548,228.5451734
3375,ML45132a,18.81772565,33.71267926,29.10873045,19.67504422,33.00384598,39.00425342,43.90566198,42.36447116
3376,ML074227a,834.5661324,827.7349935,820.1812874,848.9781581,558.3150611,664.1557596,792.7411191,736.9188274
3377,ML089210a,159.0097817,157.9172871,167.8032697,211.5067254,55.00640996,120.2631147,143.9130032,140.4716675
3378,ML12498a,10.34974911,15.96916386,7.705252178,27.54506191,24.75288448,23.83593264,34.14884821,32.33078063
3379,ML074811a,353.7732422,369.0651204,375.8450785,428.915964,594.9860011,418.2122728,496.3779007,412.4961666
3380,ML15193a,75.27090259,59.4407766,59.92973916,63.94389372,116.4302344,63.92363755,123.1797739,74.69525179
3381,ML07521a,315.1969046,326.4806834,267.971548,384.6471145,431.8003182,398.7101461,464.6682559,341.1454783
3382,ML079720a,1.881772565,1.77435154,0.856139131,0,4.583867497,5.417257419,3.658805165,4.459418017
3383,ML45004a,37.63545129,47.90749159,44.51923481,52.13886718,23.83611098,33.586996,37.80765337,28.98621711
3384,ML068126a,386.704262,390.3573389,333.8942611,333.4919995,270.4481823,277.3635799,314.6572442,329.9969333
3385,ML276931a,101.6157185,389.4701631,260.2662958,77.71642467,143.0166659,115.9293088,69.51729813,100.3369054
3386,ML09026a,74.3300163,138.3994201,97.59986092,111.1639998,50.42254247,88.84302168,68.29769641,80.26952431
3387,ML220715a,114.7881264,110.8969713,130.989287,122.9690264,48.58899547,78.00850684,82.93291707,119.289432
3388,ML00223a,0,0.88717577,3.424556524,2.951256633,2.750320498,8.667611871,8.537212051,6.689127026
3389,ML14582a,37.63545129,50.5690189,20.54733914,24.59380528,15.58514949,9.751063355,18.29402582,27.87136261
3390,ML04125a,141.1329424,100.250862,106.1612522,88.53769899,179.6876059,157.1004652,109.7641549,152.7350671
3391,ML17472a,10.34974911,0,3.424556524,0,10.08450849,56.33947716,2.439203443,7.80398153
3392,ML05737a,414.9308505,415.1982604,462.3151307,475.1523179,313.5365368,347.7879263,382.9549406,414.7258756
3393,ML46393a,24.46304334,8.871757701,11.1298087,10.82127432,15.58514949,17.33522374,39.02725509,41.24961666
3394,ML167043a,55.51229066,55.00489775,58.2174609,104.2777344,33.00384598,18.41867523,54.88207747,52.3981617
3395,ML24995a,44.22165527,32.82550349,99.31213919,43.28509728,15.58514949,30.33664155,25.61163615,45.70903468
3396,ML177217a,571.1179734,704.4175615,549.641322,667.9677513,936.9425164,673.906823,820.7919587,691.2097927
3397,ML09792a,8.467976541,1.77435154,5.992973916,12.78877874,0,0,4.878406886,1.114854504
3398,ML219312a,483.6155491,574.0027233,523.9571481,549.917486,594.0692276,569.8954805,686.6357693,687.8652292
3399,ML07248a,163.7142131,110.0097955,44.51923481,149.5303361,124.6811959,234.0255205,228.0655219,204.0183743
3400,ML062218a,15.05418052,17.7435154,28.25259132,35.4150796,6.417414496,6.500708903,23.17243271,10.03369054
3401,ML19595a,361.3003324,458.6698732,458.8905742,286.2718934,139.3495719,254.6110987,304.9004304,348.9494599
3402,ML28184a,12.23152167,4.435878851,3.424556524,6.886265477,14.66837599,9.751063355,14.63522066,18.95252657
3403,ML18751a,240.8668883,286.5577738,292.7995828,334.4757517,199.8566229,271.9463224,206.112691,231.8897369
3404,ML073714a,209.817641,212.0350091,189.2067479,266.5968492,277.7823703,264.3621621,256.1163615,287.6324621
3405,ML116911a,129.842307,173.8864509,344.1679306,480.071079,97.17799094,118.0962117,279.2887943,103.6814689
3406,ML01564a,7.527090259,7.984581931,6.849113047,11.80502653,0,0,0,6.689127026
3407,ML03506a,236.1624569,244.8605126,260.2662958,275.4506191,209.0243579,216.6902968,218.3087082,209.5926468
3408,ML221317a,20.69949821,44.35878851,21.40347827,53.12261939,88.01025594,20.58557819,80.49371363,85.84379683
3409,ML014429a,97.85217336,111.784147,36.81398263,79.68392909,28.41997848,41.17115639,75.61530674,40.13476216
3410,ML082721a,2851.826322,2507.158726,2751.631167,2923.711571,3573.583101,2948.071488,3339.269514,3008.992307
3411,ML01193a,0.940886282,2.66152731,0.856139131,0,1.833546999,6.500708903,8.537212051,3.344563513
3412,ML057316a,179.7092799,232.4400518,235.438261,229.2142652,143.0166659,171.1853344,207.3322927,164.9984666
3413,ML342211a,28.22658847,43.47161274,59.92973916,48.20385834,6.417414496,20.58557819,31.70964476,34.56048963
3414,ML034610a,127.0196481,51.45619467,82.18935657,320.7032208,31.17029898,461.5503321,285.3868029,1464.918819
3415,ML065313a,0.940886282,0,0,0,0.916773499,2.166902968,2.439203443,4.459418017
3416,ML093036a,13.17240795,33.71267926,17.12278262,13.77253095,0,2.166902968,4.878406886,16.72281756
3417,ML215423a,21.64038449,23.95374579,23.97189567,13.77253095,24.75288448,57.42292864,31.70964476,28.98621711
3418,ML013115a,85.62065169,92.26628009,99.31213919,94.44021226,94.42767044,106.1782454,156.1090204,150.5053581
3419,ML38471a,6.586203976,78.95864354,86.47005222,121.9852742,23.83611098,41.17115639,35.36844993,3.344563513
3420,ML03784a,137.3693972,123.317432,75.34024352,101.3264777,51.33931597,76.92505535,73.1761033,96.99234188
3421,ML003266a,379.1771718,377.0497023,525.6694264,571.5600346,330.0384598,281.6973858,430.5194077,348.9494599
3422,ML08721a,32.93101988,22.17939425,21.40347827,21.64254864,33.00384598,35.75389897,40.24685681,39.01990765
3423,ML141736a,25.40392962,20.40504271,35.10170437,43.28509728,32.08707248,35.75389897,81.71331535,68.00612476
3424,ML25827a,147.7191463,234.2144033,217.4593393,245.9380528,110.0128199,164.6846255,176.8422496,163.8836121
3425,ML40001a,8.467976541,32.82550349,11.1298087,72.79766362,86.17670894,53.08912271,102.4465446,45.70903468
3426,ML053631a,642.6253308,290.9936526,461.4589916,159.3678582,403.3803397,1453.991891,473.205468,627.6630859
3427,ML31671a,70.56647118,119.768729,78.76480004,106.2452388,49.50576897,68.25744348,87.81132396,45.70903468
3428,ML141116a,727.3050962,723.9354284,762.8199656,1061.468636,1182.637814,819.0893218,1058.614294,1195.124029
3429,ML174733a,0.940886282,0.88717577,2.568417393,1.967504422,4.583867497,8.667611871,4.878406886,3.344563513
3430,ML17893a,222.9900489,258.1681491,207.1856697,223.3117519,263.1139943,247.0269383,308.5592356,298.7810072
3431,ML033622a,656.7386251,476.4133886,499.1291133,480.071079,974.5302299,581.8134468,589.0676315,681.1761021
3432,ML267915a,103.4974911,125.9789594,81.33321744,114.1152565,69.67478595,50.92221974,85.37212051,93.64777836
3433,ML016718a,507.1377062,518.9978255,454.6098785,611.8938753,375.8771348,436.630948,445.1546284,461.5497648
3434,ML346314a,63.9802672,139.2865959,145.5436523,211.5067254,97.17799094,85.59266722,90.2505274,83.61408782
3435,ML046510a,41.39899642,51.45619467,57.36132177,57.05762824,22.91933749,34.67044748,43.90566198,39.01990765
3436,ML23421a,667.0883742,858.7861455,663.5078265,862.7506891,359.3752118,530.8912271,643.949709,702.3583377
3437,ML329517a,481.7337766,426.7315454,823.6058439,790.9367777,1220.225528,590.4810587,1033.002658,903.0321485
3438,ML001128a,239.926002,227.1169972,232.0137045,201.6692033,314.4533103,289.2815462,253.6771581,244.1531364
3439,ML06363a,2719.161356,2004.130065,2390.340453,1990.130723,3554.330857,3322.945701,2487.987512,2388.018348
3440,ML034615a,77.15267515,58.55360083,80.47707831,71.8139114,125.5979694,96.42718206,79.27411191,90.30321485
3441,ML116110a,5.645317694,7.984581931,15.41050436,8.853769899,22.91933749,19.50212671,25.61163615,8.918836035
3442,ML200228a,78.09356143,160.5788144,106.1612522,90.50520341,96.26121744,44.42151084,50.00367059,82.49923332
3443,ML02165a,2347.511274,2088.411763,2279.898506,2207.539962,3218.791756,2418.263712,2516.038352,2497.27409
3444,ML03258a,922.0685567,809.1043024,910.0758962,826.3518573,615.1550181,731.3297516,707.3689985,837.2557327
3445,ML048124a,456.3298469,442.7007093,439.1993742,445.6397516,354.7913443,417.1288213,385.394144,381.2802405
3446,ML07501b,298.2609515,461.3314005,403.2415307,619.7638929,347.4571563,245.9434868,329.2924648,355.6385869
3447,ML205612a,705.6647118,868.545079,1021.373983,905.0520341,819.5955085,355.3720867,634.1928952,671.1424116
3448,ML02605a,47.04431412,153.4814082,108.7296696,167.2378759,82.50961495,45.50496232,97.56813773,34.56048963
3449,ML046323a,22.58127078,89.60475278,76.19638265,124.9365308,44.92190147,17.33522374,65.85849297,18.95252657
3450,ML08509a,79.975334,117.1072017,74.48410439,82.63518573,87.09348244,135.4314355,118.301367,168.3430302
3451,ML073275a,154.3053503,179.2095056,156.673461,156.4166016,92.59412344,79.09195832,135.3757911,157.1944851
3452,ML01487a,379.1771718,196.953021,244.8557914,317.7519642,57.75673046,176.6025919,206.112691,231.8897369
3453,ML093027a,486.438208,459.5570489,472.5888003,556.8037514,570.2331166,598.0652191,626.8752849,534.0153076
3454,ML081011a,54.57140438,125.9789594,83.90163483,23.61005306,69.67478595,10.83451484,19.51362755,24.52679909
3455,ML327436a,164.6550994,303.4141134,301.3609741,274.4668669,200.7733964,165.768077,152.4502152,229.6600279
3456,ML02595a,295.4382927,332.6909138,318.4837567,409.2409198,440.0512797,331.5361541,485.4014852,477.1577278
3457,ML14659a,1305.95016,1548.121719,1289.345531,1222.803998,1049.705657,1018.444395,1309.852249,1070.260324
3458,ML074814a,274.7387944,295.4295315,308.2100871,361.0370614,182.4379264,247.0269383,296.3632184,235.2343004
3459,ML06656a,68.68469861,147.2711778,99.31213919,86.57019457,60.50705096,74.75815239,63.41928952,76.9249608
3460,ML10592a,297.3200652,448.0237639,361.2907132,516.4699108,469.3880317,462.6337836,885.4308499,521.751908
3461,ML12183a,0.940886282,7.984581931,0.856139131,6.886265477,0,1.083451484,0,1.114854504
3462,ML22356a,0.940886282,3.54870308,6.849113047,7.870017688,10.08450849,10.83451484,12.19601722,12.26339955
3463,ML359315a,828.9208147,765.6326896,773.9497743,857.831928,423.5493567,770.334005,629.3144884,664.4532846
3464,ML073236a,86.56153798,46.13314005,42.80695655,46.23635392,96.26121744,114.8458573,70.73689985,62.43185224
3465,ML221327a,0,0.88717577,0.856139131,0,2.750320498,3.250354452,3.658805165,2.229709009
3466,ML006321a,241.8077746,113.5584986,157.5296001,94.44021226,287.8668788,211.2730394,203.6734875,211.8223558
3467,ML10041a,1155.408355,1321.891897,1200.307062,1397.911892,962.6121744,1052.031391,1122.033584,1172.826939
3468,ML11689a,754.5907984,920.8884494,969.1494962,1176.567644,666.4943341,848.3425119,839.0859845,608.7105594
3469,ML15099a,8.467976541,5.323054621,7.705252178,6.886265477,4.583867497,19.50212671,18.29402582,20.06738108
3470,ML120720a,7.527090259,12.42046078,13.69822609,10.82127432,1.833546999,7.584160387,4.878406886,5.574272522
3471,ML00256a,52.68963181,58.55360083,49.65606959,64.92764593,52.25608947,28.16973858,40.24685681,33.44563513
3472,ML074218a,138.3102835,209.3734817,208.8979479,188.8804245,87.09348244,132.181081,148.79141,166.1133211
3473,ML05095a,671.7928056,691.9971007,605.2903656,746.6679282,403.3803397,546.0595479,591.506835,620.9739589
3474,ML096927a,18.81772565,73.63558892,0.856139131,41.31759286,2.750320498,6.500708903,14.63522066,15.60796306
3475,ML36131a,6526.928141,7312.989873,7756.620526,8315.65744,7113.245582,6072.745567,6307.780104,5851.871293
3476,ML003228a,1144.117719,944.8421952,997.4020875,986.7034677,629.8233941,884.0964108,858.599612,921.9846751
3477,ML03049a,23.52215706,26.6152731,24.8280348,24.59380528,33.92061948,34.67044748,35.36844993,41.24961666
3478,ML084414a,916.423239,1215.430805,1145.514157,1529.734688,1099.211426,906.848892,889.0896551,852.8636958
3479,ML005110a,265.3299316,785.1505566,505.9782264,835.2056272,258.5301268,328.2857996,569.554004,288.7473166
3480,ML15411a,689.669645,1090.339021,974.286331,961.1259102,472.1383522,904.681989,706.1493968,641.04134
3481,ML130210a,539.1278398,767.4070412,631.8306786,1188.372671,381.3777758,459.3834292,713.4670071,566.3460882
3482,ML06368a,0.940886282,5.323054621,1.712278262,2.951256633,0,0,0,1.114854504
3483,ML23455a,95.9704008,148.1583536,164.3787131,159.3678582,166.8527769,217.7737483,350.0256941,138.2419585
3484,ML062213a,1182.694057,1437.224748,1462.285636,1421.521945,1085.459823,1147.375121,1156.182432,1291.001516
3485,ML327443a,32.93101988,44.35878851,48.79993046,82.63518573,86.17670894,49.83876826,114.6425618,88.07350584
3486,ML12635a,0.940886282,0.88717577,5.992973916,1.967504422,0,0,0,0
3487,ML014110a,8353.188415,589.9718871,2748.20661,327.5894863,10930.69043,12510.61428,7522.503419,8938.903416
3488,ML161330a,63.9802672,71.86123738,54.79290438,60.00888487,66.92446546,132.181081,79.27411191,82.49923332
3489,ML199816a,2211.082763,2907.274999,3374.900454,1243.462795,6482.505414,2853.811208,2785.570332,3530.744215
3490,ML02401a,143.0147149,158.8044629,71.05954787,56.07387603,19.25224349,26.00283561,34.14884821,119.289432
3491,ML13481a,3.763545129,8.871757701,3.424556524,1.967504422,0,0,2.439203443,1.114854504
